genus	species	preference	plant_species	plant_genus	plant_family
Osmia	Osmia leaiana	oligo	Carduus crispus	Carduus	Asteraceae
Osmia	Osmia leaiana	oligo	Carduus nutans	Carduus	Asteraceae
Osmia	Osmia leaiana	oligo	Carduus nutans	Carduus	Asteraceae
Osmia	Osmia leaiana	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia leaiana	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia leaiana	oligo	Cichorium intybus	Cichorium	Asteraceae
Osmia	Osmia leaiana	oligo	Cirsium arvense	Cirsium	Asteraceae
Osmia	Osmia leaiana	oligo	Cirsium vulgare	Cirsium	Asteraceae
Osmia	Osmia leaiana	oligo	Crepis biennis	Crepis	Asteraceae
Osmia	Osmia leaiana	oligo	Echinops sphaerocephalus	Echinops	Asteraceae
Osmia	Osmia leaiana	oligo	Hieracium spec.	Hieracium	Asteraceae
Osmia	Osmia leaiana	oligo	Hypochaeris radicata	Hypochaeris	Asteraceae
Osmia	Osmia leaiana	oligo	Onopordum acanthium	Onopordum	Asteraceae
Osmia	Osmia leaiana	oligo	Onopordum acanthium	Onopordum	Asteraceae
Osmia	Osmia leaiana	oligo	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia lepeletieri	oligo_str	Echium vulgare	Echium	Boraginaceae
Osmia	Osmia leucomelana	poly	Trifolium dubium	Trifolium	Fabaceae
Osmia	Osmia leucomelana	poly	Lathyrus sylvestris	Lathyrus	Fabaceae
Osmia	Osmia leucomelana	poly	Lathyrus tuberosus	Lathyrus	Fabaceae
Osmia	Osmia leucomelana	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia leucomelana	poly	Lythrum salicaria	Lythrum	Lythraceae
Osmia	Osmia leucomelana	poly	Melilotus albus	Melilotus	Fabaceae
Osmia	Osmia leucomelana	poly	Melilotus officinalis	Melilotus	Fabaceae
Osmia	Osmia leucomelana	poly	Origanum vulgare	Origanum	Lamiaceae
Osmia	Osmia leucomelana	poly	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia leucomelana	poly	Rubus fruticosus agg.	Rubus	Rosaceae
Osmia	Osmia leucomelana	poly	Sedum rupestre	Sedum	Crassulaceae
Osmia	Osmia leucomelana	poly	Trifolium repens	Trifolium	Fabaceae
Osmia	Osmia loti	oligo	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia loti	oligo	Onobrychis montana	Onobrychis	Fabaceae
Osmia	Osmia loti	oligo	Trifolium spec.	Trifolium	Fabaceae
Osmia	Osmia maritima	poly	Brassica oleracea	Brassica	Brassicaceae
Osmia	Osmia maritima	poly	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia maritima	poly	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia maritima	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia maritima	poly	Potentilla anserina	Potentilla	Rosaceae
Osmia	Osmia maritima	poly	Potentilla anserina	Potentilla	Rosaceae
Osmia	Osmia maritima	poly	Rosa pimpinellifolia	Rosa	Rosaceae
Osmia	Osmia maritima	poly	Rosa pimpinellifolia	Rosa	Rosaceae
Osmia	Osmia maritima	poly	Trifolium pratense	Trifolium	Fabaceae
Osmia	Osmia maritima	poly	Vicia angustifolia	Vicia	Fabaceae
Osmia	Osmia mitis	oligo_str	Campanula glomerata	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula glomerata	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula patula	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula rapunculoides	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula rotundifolia	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula spicata	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula trachelium	Campanula	Campanulaceae
Osmia	Osmia mitis	oligo_str	Campanula trachelium	Campanula	Campanulaceae
Osmia	Osmia mocsaryi	oligo_str	Linum flavum	Linum	Linaceae
Osmia	Osmia mustelina	poly	Ajuga reptans	Ajuga	Lamiaceae
Osmia	Osmia mustelina	poly	Echium vulgare	Echium	Boraginaceae
Osmia	Osmia mustelina	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia mustelina	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia mustelina	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia mustelina	poly	Lathyrus spec.	Lathyrus	Fabaceae
Osmia	Osmia mustelina	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia mustelina	poly	Onobrychis viciifolia	Onobrychis	Fabaceae
Osmia	Osmia mustelina	poly	Scabiosa columbaria	Scabiosa	Dipsacaceae
Osmia	Osmia nigriventris	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia nigriventris	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia nigriventris	poly	Potentilla spec.	Potentilla	Rosaceae
Osmia	Osmia nigriventris	poly	Vaccinium myrtillus	Vaccinium	Ericaceae
Osmia	Osmia nigriventris	poly	Vaccinium vitis-idaea	Vaccinium	Ericaceae
Osmia	Osmia nigriventris	poly	Vicia spec.	Vicia	Fabaceae
Osmia	Osmia niveata	oligo	Carduus crispus	Carduus	Asteraceae
Osmia	Osmia niveata	oligo	Carduus defloratus	Carduus	Asteraceae
Osmia	Osmia niveata	oligo	Carduus nutans	Carduus	Asteraceae
Osmia	Osmia niveata	oligo	Carduus nutans	Carduus	Asteraceae
Osmia	Osmia niveata	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia niveata	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia niveata	oligo	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia niveata	oligo	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia niveata	oligo	Centaurea stoebe	Centaurea	Asteraceae
Osmia	Osmia niveata	oligo	Cirsium arvense	Cirsium	Asteraceae
Osmia	Osmia niveata	oligo	Cirsium vulgare	Cirsium	Asteraceae
Osmia	Osmia niveata	oligo	Crepis biennis	Crepis	Asteraceae
Osmia	Osmia niveata	oligo	Echinops sphaerocephalus	Echinops	Asteraceae
Osmia	Osmia niveata	oligo	Hieracium spec.	Hieracium	Asteraceae
Osmia	Osmia niveata	oligo	Hypochaeris maculata	Hypochaeris	Asteraceae
Osmia	Osmia niveata	oligo	Onopordum acanthium	Onopordum	Asteraceae
Osmia	Osmia niveata	oligo	Onopordum acanthium	Onopordum	Asteraceae
Osmia	Osmia niveata	oligo	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia papaveris	poly	Papaver rhoeas	Papaver	Papaveraceae
Osmia	Osmia papaveris	poly	Campanula glomerata	Campanula	Campanulaceae
Osmia	Osmia papaveris	poly	Campanula glomerata	Campanula	Campanulaceae
Osmia	Osmia papaveris	poly	Campanula rotundifolia	Campanula	Campanulaceae
Osmia	Osmia papaveris	poly	Centaurea cyanus	Centaurea	Asteraceae
Osmia	Osmia papaveris	poly	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia papaveris	poly	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia papaveris	poly	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia papaveris	poly	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia papaveris	poly	Cichorium intybus	Cichorium	Asteraceae
Osmia	Osmia papaveris	poly	Convolvulus arvensis	Convolvulus	Convolvulaceae
Osmia	Osmia papaveris	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia papaveris	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia papaveris	poly	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia papaveris	poly	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia papaveris	poly	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia parietina	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia parietina	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia parietina	poly	Sedum rupestre	Sedum	Crassulaceae
Osmia	Osmia pilicornis	poly	Ajuga reptans	Ajuga	Lamiaceae
Osmia	Osmia pilicornis	poly	Glechoma hederacea	Glechoma	Lamiaceae
Osmia	Osmia pilicornis	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia pilicornis	poly	Lathyrus linifolius	Lathyrus	Fabaceae
Osmia	Osmia pilicornis	poly	Lathyrus vernus	Lathyrus	Fabaceae
Osmia	Osmia pilicornis	poly	Polygonatum multiflorum	Polygonatum	Ruscaceae
Osmia	Osmia pilicornis	poly	Potentilla neumanniana	Potentilla	Rosaceae
Osmia	Osmia pilicornis	poly	Pulmonaria mollis	Pulmonaria	Boraginaceae
Osmia	Osmia pilicornis	poly	Pulmonaria obscura	Pulmonaria	Boraginaceae
Osmia	Osmia pilicornis	poly	Pulmonaria officinalis	Pulmonaria	Boraginaceae
Osmia	Osmia pilicornis	poly	Vicia sepium	Vicia	Fabaceae
Osmia	Osmia ravouxi	oligo	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia ravouxi	oligo	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia rufohirta	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia rufohirta	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia rufohirta	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia rufohirta	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia rufohirta	poly	Onobrychis viciifolia	Onobrychis	Fabaceae
Osmia	Osmia spinulosa	oligo	Achillea millefolium	Achillea	Asteraceae
Osmia	Osmia spinulosa	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia spinulosa	oligo	Centaurea jacea	Centaurea	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula britannica	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula britannica	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Anthemis arvensis	Anthemis	Asteraceae
Osmia	Osmia spinulosa	oligo	Anthemis arvensis	Anthemis	Asteraceae
Osmia	Osmia spinulosa	oligo	Anthemis tinctoria	Anthemis	Asteraceae
Osmia	Osmia spinulosa	oligo	Aster amellus	Aster	Asteraceae
Osmia	Osmia spinulosa	oligo	Buphthalmum salicifolium	Buphthalmum	Asteraceae
Osmia	Osmia spinulosa	oligo	Calendula officinalis	Calendula	Asteraceae
Osmia	Osmia spinulosa	oligo	Calendula officinalis	Calendula	Asteraceae
Osmia	Osmia spinulosa	oligo	Carduus crispus	Carduus	Asteraceae
Osmia	Osmia spinulosa	oligo	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia spinulosa	oligo	Centaurea scabiosa	Centaurea	Asteraceae
Osmia	Osmia spinulosa	oligo	Cichorium intybus	Cichorium	Asteraceae
Osmia	Osmia spinulosa	oligo	Cirsium arvense	Cirsium	Asteraceae
Osmia	Osmia spinulosa	oligo	Cirsium vulgare	Cirsium	Asteraceae
Osmia	Osmia spinulosa	oligo	Crepis biennis	Crepis	Asteraceae
Osmia	Osmia spinulosa	oligo	Echinops sphaerocephalus	Echinops	Asteraceae
Osmia	Osmia spinulosa	oligo	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia spinulosa	oligo	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula ensifolia	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula hirta	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula salicina	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Inula salicina	Inula	Asteraceae
Osmia	Osmia spinulosa	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Osmia	Osmia spinulosa	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Osmia	Osmia spinulosa	oligo	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia spinulosa	oligo	Pulicaria dysenterica	Pulicaria	Asteraceae
Osmia	Osmia spinulosa	oligo	Senecio jacobaea	Senecio	Asteraceae
Osmia	Osmia spinulosa	oligo	Senecio jacobaea	Senecio	Asteraceae
Osmia	Osmia spinulosa	oligo	Sonchus arvensis	Sonchus	Asteraceae
Osmia	Osmia spinulosa	oligo	Sonchus arvensis	Sonchus	Asteraceae
Osmia	Osmia spinulosa	oligo	Tanacetum vulgare	Tanacetum	Asteraceae
Osmia	Osmia spinulosa	oligo	Telekia speciosa	Telekia	Asteraceae
Osmia	Osmia submicans	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia submicans	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia tridentata	oligo	Onobrychis viciifolia	Onobrychis	Fabaceae
Osmia	Osmia tridentata	oligo	Lathyrus latifolius	Lathyrus	Fabaceae
Osmia	Osmia tridentata	oligo	Lathyrus pratensis	Lathyrus	Fabaceae
Osmia	Osmia tridentata	oligo	Lathyrus sylvestris	Lathyrus	Fabaceae
Osmia	Osmia tridentata	oligo	Lathyrus tuberosus	Lathyrus	Fabaceae
Osmia	Osmia tridentata	oligo	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia tridentata	oligo	Medicago sativa	Medicago	Fabaceae
Osmia	Osmia tridentata	oligo	Melilotus albus	Melilotus	Fabaceae
Osmia	Osmia tuberculata	poly	Convallaria majalis	Convallaria	Ruscaceae
Osmia	Osmia tuberculata	poly	Geum rivale	Geum	Rosaceae
Osmia	Osmia tuberculata	poly	Geum rivale	Geum	Rosaceae
Osmia	Osmia tuberculata	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia tuberculata	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia tuberculata	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia tuberculata	poly	Lathyrus vernus	Lathyrus	Fabaceae
Osmia	Osmia tuberculata	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia tuberculata	poly	Medicago sativa	Medicago	Fabaceae
Osmia	Osmia tuberculata	poly	Polygonatum odoratum	Polygonatum	Ruscaceae
Osmia	Osmia tuberculata	poly	Ranunculus spec.	Ranunculus	Ranunculaceae
Osmia	Osmia tuberculata	poly	Trifolium repens	Trifolium	Fabaceae
Osmia	Osmia tuberculata	poly	Vaccinium myrtillus	Vaccinium	Ericaceae
Osmia	Osmia tuberculata	poly	Vicia sepium	Vicia	Fabaceae
Osmia	Osmia uncinata	poly	Cornus sanguinea	Cornus	Cornaceae
Osmia	Osmia uncinata	poly	Glechoma hederacea	Glechoma	Lamiaceae
Osmia	Osmia uncinata	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia uncinata	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Osmia	Osmia uncinata	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Osmia	Osmia uncinata	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia uncinata	poly	Onobrychis viciifolia	Onobrychis	Fabaceae
Osmia	Osmia uncinata	poly	Potentilla neumanniana	Potentilla	Rosaceae
Osmia	Osmia uncinata	poly	Pulmonaria officinalis	Pulmonaria	Boraginaceae
Osmia	Osmia uncinata	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Osmia	Osmia uncinata	poly	Rubus fruticosus agg.	Rubus	Rosaceae
Osmia	Osmia uncinata	poly	Salix caprea	Salix	Salicaceae
Osmia	Osmia uncinata	poly	Salvia pratensis	Salvia	Lamiaceae
Osmia	Osmia uncinata	poly	Taraxacum officinale	Taraxacum	Asteraceae
Osmia	Osmia uncinata	poly	Taraxacum officinale	Taraxacum	Asteraceae
Osmia	Osmia uncinata	poly	Trifolium pratense	Trifolium	Fabaceae
Osmia	Osmia uncinata	poly	Trifolium repens	Trifolium	Fabaceae
Osmia	Osmia uncinata	poly	Vaccinium myrtillus	Vaccinium	Ericaceae
Osmia	Osmia uncinata	poly	Vaccinium uliginosum	Vaccinium	Ericaceae
Osmia	Osmia uncinata	poly	Vaccinium vitis-idaea	Vaccinium	Ericaceae
Osmia	Osmia uncinata	poly	Veronica officinalis	Veronica	Plantaginaceae
Osmia	Osmia uncinata	poly	Vicia sepium	Vicia	Fabaceae
Osmia	Osmia versicolor	poly	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia versicolor	poly	Onobrychis viciifolia	Onobrychis	Fabaceae
Osmia	Osmia villosa	oligo	Carduus defloratus	Carduus	Asteraceae
Osmia	Osmia villosa	oligo	Crepis biennis	Crepis	Asteraceae
Osmia	Osmia villosa	oligo	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia villosa	oligo	Hieracium pilosella	Hieracium	Asteraceae
Osmia	Osmia villosa	oligo	Centaurea pseudophrygia	Centaurea	Asteraceae
Osmia	Osmia villosa	oligo	Cichorium intybus	Cichorium	Asteraceae
Osmia	Osmia villosa	oligo	Cirsium vulgare	Cirsium	Asteraceae
Osmia	Osmia villosa	oligo	Leontodon hispidus	Leontodon	Asteraceae
Osmia	Osmia villosa	oligo	Leontodon hispidus	Leontodon	Asteraceae
Osmia	Osmia villosa	oligo	Picris hieracioides	Picris	Asteraceae
Osmia	Osmia xanthomelana	oligo	Lotus corniculatus	Lotus	Fabaceae
Osmia	Osmia xanthomelana	poly	Hippocrepis comosa	Hippocrepis	Fabaceae
Panurginus	Panurginus labiatus	oligo	Sisymbrium orientale	Sisymbrium	Brassicaceae
Panurgus	Panurgus banksianus	oligo	Cichorium intybus	Cichorium	Asteraceae
Panurgus	Panurgus banksianus	oligo	Crepis spec.	Crepis	Asteraceae
Panurgus	Panurgus banksianus	oligo	Hieracium pilosella	Hieracium	Asteraceae
Panurgus	Panurgus banksianus	oligo	Hieracium pilosella	Hieracium	Asteraceae
Panurgus	Panurgus banksianus	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus banksianus	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus banksianus	oligo	Hypochaeris radicata	Hypochaeris	Asteraceae
Panurgus	Panurgus banksianus	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus banksianus	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus banksianus	oligo	Picris hieracioides	Picris	Asteraceae
Panurgus	Panurgus banksianus	oligo	Scorzonera humilis	Scorzonera	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Cichorium intybus	Cichorium	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Crepis capillaris	Crepis	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Hieracium pilosella	Hieracium	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Hieracium pilosella	Hieracium	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Hypochaeris radicata	Hypochaeris	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Picris echioides	Picris	Asteraceae
Panurgus	Panurgus calcaratus	oligo	Picris hieracioides	Picris	Asteraceae
Panurgus	Panurgus dentipes	oligo	Cichorium intybus	Cichorium	Asteraceae
Panurgus	Panurgus dentipes	oligo	Crepis capillaris	Crepis	Asteraceae
Panurgus	Panurgus dentipes	oligo	Hieracium sabaudum	Hieracium	Asteraceae
Panurgus	Panurgus dentipes	oligo	Hieracium sabaudum	Hieracium	Asteraceae
Panurgus	Panurgus dentipes	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus dentipes	oligo	Hieracium umbellatum	Hieracium	Asteraceae
Panurgus	Panurgus dentipes	oligo	Hypochaeris radicata	Hypochaeris	Asteraceae
Panurgus	Panurgus dentipes	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus dentipes	oligo	Leontodon autumnalis	Leontodon	Asteraceae
Panurgus	Panurgus dentipes	oligo	Picris hieracioides	Picris	Asteraceae
Rhophitoides	Rhophitoides canus	oligo	Medicago falcata	Medicago	Fabaceae
Rhophitoides	Rhophitoides canus	oligo	Medicago falcata	Medicago	Fabaceae
Rhophitoides	Rhophitoides canus	oligo	Medicago sativa	Medicago	Fabaceae
Rophites	Rophites algirus	oligo	Betonica officinalis	Betonica	Lamiaceae
Rophites	Rophites algirus	oligo	Clinopodium vulgare	Clinopodium	Lamiaceae
Rophites	Rophites algirus	oligo	Stachys recta	Stachys	Lamiaceae
Rophites	Rophites quinquespinosus	oligo	Ballota nigra	Ballota	Lamiaceae
Rophites	Rophites quinquespinosus	oligo	Betonica officinalis	Betonica	Lamiaceae
Rophites	Rophites quinquespinosus	oligo	Stachys palustris	Stachys	Lamiaceae
